tik,uik,voters,turnout,putin,stationary,cam,marked,gaps,mn_in,mn_out,koib
TIK-6,1080,1164,59%,76%,1140,c1,yes,,56,142,КОИБ
TIK-6,1080,1164,59%,76%,1140,c2,yes,,56,142,КОИБ
TIK-6,1081,1373,59%,77%,1355,c1,yes,,113,140,КОИБ
TIK-6,1081,1373,59%,77%,1355,c2,yes,,113,140,КОИБ
TIK-6,1082,1228,59%,74%,1208,c1,yes,,89,136,КОИБ
TIK-6,1082,1228,59%,74%,1208,c2,yes,,89,136,КОИБ
TIK-6,1099,1546,59%,77%,1519,c1,yes,,189,159,КОИБ
TIK-6,1099,1546,59%,77%,1519,c2,yes,,189,159,КОИБ
TIK-6,1101,1094,59%,74%,1065,c1,yes,,95,106,КОИБ
TIK-6,1101,1094,59%,74%,1065,c2,,,95,106,КОИБ
TIK-6,1107,1403,59%,76%,1386,c1,yes,,122,135,КОИБ
TIK-6,1107,1403,59%,76%,1386,c2,,,122,135,КОИБ
TIK-6,1111,1187,59%,77%,1170,c1,yes,,88,130,КОИБ
TIK-6,1111,1187,59%,77%,1170,c2,yes,,88,130,КОИБ
TIK-6,1113,1135,59%,74%,1119,c1,yes,,126,105,КОИБ
TIK-6,1113,1135,59%,74%,1119,c2,yes,,126,105,КОИБ
TIK-6,1117,1435,59%,78%,1388,c1,yes,,116,147,КОИБ
TIK-6,1117,1435,59%,78%,1388,c2,yes,,116,147,КОИБ
TIK-6,1118,1104,59%,76%,1073,c1,yes,,104,114,КОИБ
TIK-6,1118,1104,59%,76%,1073,c2,yes,,104,114,КОИБ
TIK-6,1119,1245,59%,76%,1221,c1,yes,,123,149,КОИБ
TIK-6,1119,1245,59%,76%,1221,c2,yes,,123,149,КОИБ
TIK-7,640,1457,59%,75%,1430,c1,yes,,120,150,
TIK-7,640,1457,59%,75%,1430,c2,yes,,120,150,
TIK-7,758,1171,59%,74%,1136,c1,yes,,68,217,
TIK-7,758,1171,59%,74%,1136,c2,yes,,68,217,
TIK-7,771,692,59%,73%,677,c1,yes,,78,78,
TIK-7,771,692,59%,73%,677,c2,yes,,78,78,
TIK-7,776,1408,59%,73%,1369,c1,yes,,167,149,
TIK-7,776,1408,59%,73%,1369,c2,yes,,167,149,
TIK-7,794,999,59%,76%,963,c1,,,61,315,
TIK-7,794,999,59%,76%,963,c2,yes,,61,315,
TIK-7,814,1304,59%,75%,1278,c1,yes,,81,278,
TIK-7,814,1304,59%,75%,1278,c2,,,81,278,
TIK-8,1677,899,59%,79%,873,c1,yes,,164,109,КОИБ
TIK-8,1677,899,59%,79%,873,c2,yes,,164,109,КОИБ
TIK-8,1710,718,59%,82%,696,c1,yes,,93,114,КОИБ
TIK-8,1710,718,59%,82%,696,c2,yes,,93,114,КОИБ
TIK-9,1836,1304,59%,76%,1290,c1,yes,,70,339,
TIK-9,1836,1304,59%,76%,1290,c2,yes,,70,339,
TIK-9,1838,1515,59%,76%,1484,c1,yes,,149,415,
TIK-9,1838,1515,59%,76%,1484,c2,yes,,149,415,
TIK-10,208,1488,59%,75%,1455,c1,yes,,130,318,
TIK-10,208,1488,59%,75%,1455,c2,yes,,130,318,
TIK-10,227,1272,59%,77%,1222,c1,yes,,133,362,
TIK-10,227,1272,59%,77%,1222,c2,yes,,133,362,
TIK-11,457,1287,59%,73%,1271,c1,yes,,79,121,
TIK-11,457,1287,59%,73%,1271,c2,yes,,79,121,
TIK-11,483,976,59%,79%,950,c1,yes,,73,197,
TIK-11,483,976,59%,79%,950,c2,yes,,73,197,
TIK-12,1750,1114,59%,72%,1097,c1,,,100,299,
TIK-12,1750,1114,59%,72%,1097,c2,yes,,100,299,
TIK-12,1758,997,59%,69%,987,c1,yes,,125,304,
TIK-12,1758,997,59%,69%,987,c2,yes,,125,304,
TIK-13,1241,1564,59%,78%,1525,c1,yes,43,171,224,
TIK-13,1241,1564,59%,78%,1525,c2,,"84, 146, 239, 88, 680, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X",171,224,
TIK-13,1253,1111,59%,75%,1049,c1,yes,,128,176,
TIK-13,1253,1111,59%,75%,1049,c2,,,128,176,
TIK-16,2193,1148,59%,70%,1119,c1,yes,,168,244,
TIK-16,2193,1148,59%,70%,1119,c2,,,168,244,
TIK-16,2198,860,59%,70%,850,c1,yes,"2, 35, 32",204,155,
TIK-16,2198,860,59%,70%,850,c2,yes,"43, 29, 35",204,155,
TIK-17,527,1209,59%,76%,1172,c1,yes,,133,339,
TIK-17,527,1209,59%,76%,1172,c2,yes,,133,339,
TIK-17,538,1273,59%,76%,1241,c1,yes,"3, 6, 226, 8, 205",119,239,
TIK-17,538,1273,59%,76%,1241,c2,yes,"3, 5, 3, 6, 208",119,239,
TIK-18,1658,1507,59%,78%,1476,c1,,,427,130,
TIK-18,1658,1507,59%,78%,1476,c2,yes,,427,130,
TIK-19,1301,1254,59%,71%,1212,c1,yes,"32, 32, 31",102,301,
TIK-19,1301,1254,59%,71%,1212,c2,yes,"32, 32, 33",102,301,
TIK-19,1309,1331,59%,74%,1268,c1,yes,"32, 31, 39",93,349,
TIK-19,1309,1331,59%,74%,1268,c2,yes,"31, 30, 35",93,349,
TIK-19,1338,1126,59%,70%,1069,c1,,,143,314,
TIK-19,1338,1126,59%,70%,1069,c2,yes,,143,314,
TIK-19,1341,1137,59%,70%,1105,c1,,,81,108,
TIK-19,1341,1137,59%,70%,1105,c2,yes,,81,108,
TIK-19,1343,1126,59%,69%,1122,c1,yes,22,348,309,
TIK-19,1343,1126,59%,69%,1122,c2,yes,16,348,309,
TIK-19,1350,1678,59%,72%,1668,c1,yes,"963, 33, 33, 27",327,369,
TIK-19,1350,1678,59%,72%,1668,c2,,"983, 23, 58, 26",327,369,
TIK-20,2003,1468,59%,79%,1465,c1,yes,,197,515,
TIK-20,2003,1468,59%,79%,1465,c2,yes,,197,515,
TIK-21,827,1077,59%,79%,1057,c1,yes,,90,197,КОИБ
TIK-21,827,1077,59%,79%,1057,c2,yes,,90,197,КОИБ
TIK-21,832,1167,59%,81%,1140,c1,yes,,54,122,КОИБ
TIK-21,832,1167,59%,81%,1140,c2,yes,,54,122,КОИБ
TIK-21,846,1420,59%,75%,1391,c1,,,150,107,КОИБ
TIK-21,846,1420,59%,75%,1391,c2,yes,,150,107,КОИБ
TIK-21,857,1341,59%,79%,1319,c1,,,68,111,КОИБ
TIK-21,857,1341,59%,79%,1319,c2,yes,,68,111,КОИБ
TIK-21,859,1252,59%,80%,1217,c1,yes,,57,130,КОИБ
TIK-21,859,1252,59%,80%,1217,c2,yes,,57,130,КОИБ
TIK-21,869,1155,59%,80%,1138,c1,yes,,64,99,КОИБ
TIK-21,869,1155,59%,80%,1138,c2,,,64,99,КОИБ
TIK-21,879,977,59%,81%,940,c1,yes,,92,108,КОИБ
TIK-21,879,977,59%,81%,940,c2,yes,,92,108,КОИБ
TIK-21,886,1353,59%,78%,1331,c1,yes,,83,123,КОИБ
TIK-21,886,1353,59%,78%,1331,c2,yes,,83,123,КОИБ
TIK-21,888,1125,59%,76%,1095,c1,yes,,141,93,КОИБ
TIK-21,888,1125,59%,76%,1095,c2,yes,,141,93,КОИБ
TIK-21,892,768,59%,77%,751,c1,yes,,146,92,КОИБ
TIK-21,892,768,59%,77%,751,c2,,,146,92,КОИБ
TIK-22,366,693,59%,69%,666,c1,yes,,76,202,
TIK-22,366,693,59%,69%,666,c2,,,76,202,
TIK-23,2044,998,59%,74%,965,c1,yes,,192,103,
TIK-23,2044,998,59%,74%,965,c2,yes,,192,103,
TIK-23,2045,1029,59%,74%,1007,c1,yes,,174,103,
TIK-23,2045,1029,59%,74%,1007,c2,yes,,174,103,
TIK-23,2047,1289,59%,77%,1269,c1,yes,,59,132,
TIK-23,2047,1289,59%,77%,1269,c2,yes,,59,132,
TIK-23,2053,1364,59%,76%,1316,c1,yes,,98,165,
TIK-23,2053,1364,59%,76%,1316,c2,,,98,165,
TIK-23,2066,1185,59%,76%,1148,c1,yes,,139,108,
TIK-23,2066,1185,59%,76%,1148,c2,,,139,108,
TIK-23,2077,1362,59%,77%,1323,c1,yes,,173,203,
TIK-23,2077,1362,59%,77%,1323,c2,yes,,173,203,
TIK-23,2084,1082,59%,74%,1048,c1,yes,,93,113,
TIK-23,2084,1082,59%,74%,1048,c2,yes,,93,113,
TIK-23,2094,1169,59%,76%,1116,c1,yes,,125,179,
TIK-23,2094,1169,59%,76%,1116,c2,yes,,125,179,
TIK-23,2095,1351,59%,78%,1314,c1,yes,,178,169,
TIK-23,2095,1351,59%,78%,1314,c2,yes,,178,169,
TIK-23,2098,1196,59%,77%,1153,c1,yes,,137,138,
TIK-23,2098,1196,59%,77%,1153,c2,yes,,137,138,
TIK-24,1552,997,59%,76%,958,c1,yes,,93,249,
TIK-24,1552,997,59%,76%,958,c2,,,93,249,
TIK-24,1554,1034,59%,75%,1010,c1,yes,,117,335,
TIK-24,1554,1034,59%,75%,1010,c2,yes,,117,335,
TIK-24,1564,972,59%,80%,926,c1,yes,,83,125,
TIK-24,1564,972,59%,80%,926,c2,yes,,83,125,
TIK-26,1148,1158,59%,76%,1134,c1,yes,,142,121,КОИБ
TIK-26,1148,1158,59%,76%,1134,c2,yes,,142,121,КОИБ
TIK-26,1151,1258,59%,74%,1221,c1,yes,,56,138,КОИБ
TIK-26,1151,1258,59%,74%,1221,c2,yes,,56,138,КОИБ
TIK-26,1153,1435,59%,78%,1404,c1,yes,,105,162,КОИБ
TIK-26,1153,1435,59%,78%,1404,c2,yes,,105,162,КОИБ
TIK-26,1155,1082,59%,80%,1049,c1,yes,,51,167,КОИБ
TIK-26,1155,1082,59%,80%,1049,c2,yes,,51,167,КОИБ
TIK-26,1165,1066,59%,77%,1026,c1,yes,"18, 740",79,125,КОИБ
TIK-26,1165,1066,59%,77%,1026,c2,yes,,79,125,КОИБ
TIK-26,1170,1103,59%,77%,1083,c1,yes,,133,151,КОИБ
TIK-26,1170,1103,59%,77%,1083,c2,yes,,133,151,КОИБ
TIK-26,1174,1092,59%,77%,1060,c1,yes,,127,125,КОИБ
TIK-26,1174,1092,59%,77%,1060,c2,,,127,125,КОИБ
TIK-26,1184,1291,59%,79%,1261,c1,,,70,136,КОИБ
TIK-26,1184,1291,59%,79%,1261,c2,,,70,136,КОИБ
TIK-26,1198,1108,59%,77%,1068,c1,yes,,150,136,КОИБ
TIK-26,1198,1108,59%,77%,1068,c2,yes,,150,136,КОИБ
TIK-26,1201,1015,59%,74%,997,c1,yes,,147,141,КОИБ
TIK-26,1201,1015,59%,74%,997,c2,yes,,147,141,КОИБ
TIK-26,1207,1240,59%,76%,1202,c1,yes,,102,134,КОИБ
TIK-26,1207,1240,59%,76%,1202,c2,yes,,102,134,КОИБ
TIK-27,1367,1196,59%,67%,1172,c1,yes,,279,325,
TIK-27,1367,1196,59%,67%,1172,c2,yes,,279,325,
TIK-27,1398,1473,59%,68%,1426,c1,yes,,238,306,
TIK-27,1398,1473,59%,68%,1426,c2,yes,,238,306,
TIK-28,1874,1341,59%,74%,1318,c1,yes,,400,279,
TIK-28,1874,1341,59%,74%,1318,c2,yes,,400,279,
TIK-28,1886,899,59%,74%,882,c1,yes,,81,331,
TIK-28,1886,899,59%,74%,882,c2,yes,,81,331,
TIK-28,1898,1167,59%,74%,1155,c1,yes,"178, 1043, 191, 191",59,202,
TIK-28,1898,1167,59%,74%,1155,c2,yes,"188, 1050, 174, 174",59,202,
TIK-28,1905,1142,59%,77%,1125,c1,,,86,237,
TIK-28,1905,1142,59%,77%,1125,c2,yes,,86,237,
TIK-28,1908,1173,59%,73%,1159,c1,yes,,83,288,
TIK-28,1908,1173,59%,73%,1159,c2,yes,,83,288,
TIK-29,2104,726,59%,72%,704,c1,yes,,95,104,
TIK-29,2104,726,59%,72%,704,c2,yes,,95,104,
TIK-29,2107,1134,59%,76%,1095,c1,yes,"60, 67",82,133,
TIK-29,2107,1134,59%,76%,1095,c2,yes,"77, 64",82,133,
TIK-29,2114,1460,59%,74%,1380,c1,yes,,104,205,
TIK-29,2114,1460,59%,74%,1380,c2,yes,,104,205,
TIK-29,2120,1286,59%,76%,1252,c1,yes,,105,182,
TIK-29,2120,1286,59%,76%,1252,c2,yes,,105,182,
TIK-29,2139,1454,59%,77%,1410,c1,yes,,90,127,
TIK-29,2139,1454,59%,77%,1410,c2,yes,,90,127,
TIK-29,2158,1072,59%,78%,1005,c1,,,72,155,
TIK-29,2158,1072,59%,78%,1005,c2,,,72,155,
TIK-29,2165,1316,59%,78%,1288,c1,yes,,70,141,
TIK-29,2165,1316,59%,78%,1288,c2,,,70,141,
TIK-29,2167,1368,59%,78%,1329,c1,yes,,101,145,
TIK-29,2167,1368,59%,78%,1329,c2,yes,,101,145,
TIK-29,2175,975,59%,75%,964,c1,yes,,254,108,
TIK-29,2175,975,59%,75%,964,c2,yes,,254,108,
TIK-30,2248,969,59%,70%,945,c1,yes,,101,120,
TIK-30,2248,969,59%,70%,945,c2,,,101,120,
TIK-30,2257,1023,59%,75%,1008,c1,yes,,154,184,
TIK-30,2257,1023,59%,75%,1008,c2,,,154,184,
TIK-30,2259,1186,59%,70%,1162,c1,,,140,249,
TIK-30,2259,1186,59%,70%,1162,c2,yes,,140,249,
TIK-28,1929,95,58%,87%,95,,,missing,20,27,
TIK-1,7,1356,58%,69%,1323,,,missing,273,172,
TIK-3,586,760,58%,72%,745,,,missing,90,200,
TIK-30,2240,1752,58%,71%,1493,,,missing,188,170,
TIK-1,29,895,58%,71%,859,c1,yes,,198,160,
TIK-1,29,895,58%,71%,859,c2,,,198,160,
TIK-2,111,998,58%,71%,977,c1,yes,"183, 204",405,154,КОИБ
TIK-2,111,998,58%,71%,977,c2,yes,425,405,154,КОИБ
TIK-2,117,1048,58%,72%,1022,c1,yes,,173,184,КОИБ
TIK-2,117,1048,58%,72%,1022,c2,yes,,173,184,КОИБ
TIK-2,148,1517,58%,69%,1449,c1,yes,,183,199,КОИБ
TIK-2,148,1517,58%,69%,1449,c2,yes,,183,199,КОИБ
TIK-3,608,909,58%,75%,885,c1,yes,,73,265,
TIK-3,608,909,58%,75%,885,c2,yes,,73,265,
TIK-3,618,1211,58%,77%,1186,c1,yes,,181,268,
TIK-3,618,1211,58%,77%,1186,c2,yes,155,181,268,
TIK-3,620,1391,58%,71%,1353,c1,yes,,136,342,
TIK-3,620,1391,58%,71%,1353,c2,yes,,136,342,
TIK-3,621,999,58%,74%,954,c1,yes,,79,279,
TIK-3,621,999,58%,74%,954,c2,yes,,79,279,
TIK-3,629,1212,58%,77%,1174,c1,,,68,280,
TIK-3,629,1212,58%,77%,1174,c2,yes,,68,280,
TIK-5,1438,1051,58%,78%,1031,c1,yes,,53,243,
TIK-5,1438,1051,58%,78%,1031,c2,yes,,53,243,
TIK-5,1439,1305,58%,76%,1291,c1,yes,,137,253,
TIK-5,1439,1305,58%,76%,1291,c2,yes,,137,253,
TIK-5,1476,1566,58%,74%,1561,c1,yes,,409,284,
TIK-5,1476,1566,58%,74%,1561,c2,yes,,409,284,
TIK-5,1484,920,58%,76%,883,c1,yes,,71,188,
TIK-5,1484,920,58%,76%,883,c2,yes,,71,188,
TIK-5,1502,1172,58%,78%,1145,c1,,,94,291,
TIK-5,1502,1172,58%,78%,1145,c2,yes,,94,291,
TIK-6,1058,1129,58%,78%,1113,c1,yes,,61,130,КОИБ
TIK-6,1058,1129,58%,78%,1113,c2,yes,,61,130,КОИБ
TIK-6,1061,1097,58%,77%,1064,c1,,,67,119,КОИБ
TIK-6,1061,1097,58%,77%,1064,c2,yes,,67,119,КОИБ
TIK-6,1070,977,58%,79%,950,c1,yes,,103,97,КОИБ
TIK-6,1070,977,58%,79%,950,c2,yes,,103,97,КОИБ
TIK-6,1086,1460,58%,75%,1424,c1,yes,,231,188,КОИБ
TIK-6,1086,1460,58%,75%,1424,c2,yes,,231,188,КОИБ
TIK-6,1095,1188,58%,77%,1164,c1,yes,,108,128,КОИБ
TIK-6,1095,1188,58%,77%,1164,c2,yes,,108,128,КОИБ
TIK-6,1100,1051,58%,76%,1021,c1,yes,,175,132,КОИБ
TIK-6,1100,1051,58%,76%,1021,c2,yes,,175,132,КОИБ
TIK-6,1116,1340,58%,76%,1319,c1,yes,154,67,164,КОИБ
TIK-6,1116,1340,58%,76%,1319,c2,yes,,67,164,КОИБ
TIK-6,1122,1020,58%,81%,1014,c1,yes,,167,188,КОИБ
TIK-6,1122,1020,58%,81%,1014,c2,yes,,167,188,КОИБ
TIK-6,1126,1122,58%,78%,1094,c1,yes,15,143,199,КОИБ
TIK-6,1126,1122,58%,78%,1094,c2,yes,,143,199,КОИБ
TIK-6,1131,1581,58%,74%,1567,c1,yes,,128,243,КОИБ
TIK-6,1131,1581,58%,74%,1567,c2,yes,,128,243,КОИБ
TIK-7,757,1306,58%,74%,1293,c1,yes,,124,123,
TIK-7,757,1306,58%,74%,1293,c2,yes,,124,123,
TIK-7,761,1230,58%,76%,1193,c1,yes,,105,114,
TIK-7,761,1230,58%,76%,1193,c2,yes,,105,114,
TIK-7,774,1112,58%,75%,1094,c1,yes,,125,213,
TIK-7,774,1112,58%,75%,1094,c2,yes,,125,213,
TIK-7,788,1510,58%,73%,1482,c1,yes,,116,297,
TIK-7,788,1510,58%,73%,1482,c2,yes,,116,297,
TIK-7,806,1298,58%,79%,1261,c1,yes,,144,308,
TIK-7,806,1298,58%,79%,1261,c2,,,144,308,
TIK-8,1701,1226,58%,60%,1192,c1,yes,,778,180,КОИБ
TIK-8,1701,1226,58%,60%,1192,c2,,,778,180,КОИБ
TIK-9,1825,1242,58%,77%,1222,c1,yes,,132,314,
TIK-9,1825,1242,58%,77%,1222,c2,yes,,132,314,
TIK-11,433,1111,58%,69%,1078,c1,yes,,84,174,
TIK-11,433,1111,58%,69%,1078,c2,yes,,84,174,
TIK-11,499,1397,58%,78%,1354,c1,yes,,62,244,
TIK-11,499,1397,58%,78%,1354,c2,yes,,62,244,
TIK-12,1744,1387,58%,75%,1356,c1,yes,,118,335,
TIK-12,1744,1387,58%,75%,1356,c2,yes,,118,335,
TIK-12,1745,1108,58%,73%,1088,c1,yes,,146,285,
TIK-12,1745,1108,58%,73%,1088,c2,yes,,146,285,
TIK-12,1755,874,58%,71%,869,c1,yes,,178,234,
TIK-12,1755,874,58%,71%,869,c2,yes,,178,234,
TIK-12,1766,1665,58%,73%,1629,c1,yes,,284,449,
TIK-12,1766,1665,58%,73%,1629,c2,yes,,284,449,
TIK-12,1767,1217,58%,75%,1189,c1,yes,,186,329,
TIK-12,1767,1217,58%,75%,1189,c2,yes,,186,329,
TIK-12,1785,1151,58%,72%,1138,c1,yes,,91,104,
TIK-12,1785,1151,58%,72%,1138,c2,yes,,91,104,
TIK-13,1259,654,58%,76%,617,c1,yes,,97,90,
TIK-13,1259,654,58%,76%,617,c2,yes,,97,90,
TIK-16,2216,908,58%,66%,882,c1,yes,26,226,111,
TIK-16,2216,908,58%,66%,882,c2,yes,33,226,111,
TIK-18,1628,1310,58%,72%,1280,c1,yes,,236,139,
TIK-18,1628,1310,58%,72%,1280,c2,,,236,139,
TIK-19,1289,782,58%,73%,752,c1,yes,,132,214,
TIK-19,1289,782,58%,73%,752,c2,,,132,214,
TIK-19,1310,645,58%,71%,617,c1,yes,"31, 30, 30",94,264,
TIK-19,1310,645,58%,71%,617,c2,yes,"32, 32, 33",94,264,
TIK-19,1327,931,58%,73%,901,c1,yes,,145,101,
TIK-19,1327,931,58%,73%,901,c2,yes,,145,101,
TIK-19,1330,877,58%,70%,849,c1,yes,,80,276,
TIK-19,1330,877,58%,70%,849,c2,yes,,80,276,
TIK-19,1336,1452,58%,70%,1409,c1,yes,,190,330,
TIK-19,1336,1452,58%,70%,1409,c2,yes,,190,330,
TIK-19,1340,1772,58%,72%,1758,c1,yes,,451,375,
TIK-19,1340,1772,58%,72%,1758,c2,yes,35,451,375,
TIK-19,1342,838,58%,67%,813,c1,yes,,64,71,
TIK-19,1342,838,58%,67%,813,c2,yes,,64,71,
TIK-20,1991,607,58%,78%,571,c1,yes,,50,68,
TIK-20,1991,607,58%,78%,571,c2,yes,,50,68,
TIK-20,2014,1543,58%,77%,1535,c1,yes,2,180,594,
TIK-20,2014,1543,58%,77%,1535,c2,,,180,594,
TIK-21,829,1231,58%,79%,1204,c1,yes,,115,89,КОИБ
TIK-21,829,1231,58%,79%,1204,c2,yes,,115,89,КОИБ
TIK-21,843,820,58%,79%,800,c1,yes,,88,76,КОИБ
TIK-21,843,820,58%,79%,800,c2,yes,,88,76,КОИБ
TIK-21,844,1478,58%,79%,1452,c1,yes,,104,136,КОИБ
TIK-21,844,1478,58%,79%,1452,c2,,,104,136,КОИБ
TIK-21,854,1275,58%,78%,1244,c1,yes,,50,113,КОИБ
TIK-21,854,1275,58%,78%,1244,c2,yes,2,50,113,КОИБ
TIK-21,882,1150,58%,76%,1135,c1,yes,,140,94,КОИБ
TIK-21,882,1150,58%,76%,1135,c2,yes,,140,94,КОИБ
TIK-23,2052,1410,58%,72%,1382,c1,yes,,135,178,
TIK-23,2052,1410,58%,72%,1382,c2,yes,,135,178,
TIK-23,2080,1546,58%,73%,1502,c1,yes,,216,149,
TIK-23,2080,1546,58%,73%,1502,c2,yes,,216,149,
TIK-23,2091,1150,58%,74%,1096,c1,yes,56,174,174,
TIK-23,2091,1150,58%,74%,1096,c2,yes,58,174,174,
TIK-23,2097,1337,58%,75%,1305,c1,yes,,132,166,
TIK-23,2097,1337,58%,75%,1305,c2,yes,"7, 4, 34, 41, 41, 5, 21, 40, 33, 6, 34, 22, 4, 34, 2, 2, 34, 21, 38, 36, 35, 7, 6, 6, 7",132,166,
TIK-23,2099,1237,58%,77%,1197,c1,yes,,84,176,
TIK-23,2099,1237,58%,77%,1197,c2,yes,,84,176,
TIK-24,1548,915,58%,76%,853,c1,yes,,62,136,
TIK-24,1548,915,58%,76%,853,c2,yes,66,62,136,
TIK-24,1575,916,58%,81%,893,c1,yes,,103,120,
TIK-24,1575,916,58%,81%,893,c2,yes,,103,120,
TIK-26,1152,1118,58%,79%,1084,c1,yes,,59,127,КОИБ
TIK-26,1152,1118,58%,79%,1084,c2,yes,,59,127,КОИБ
TIK-26,1204,1016,58%,81%,991,c1,yes,,207,153,КОИБ
TIK-26,1204,1016,58%,81%,991,c2,,,207,153,КОИБ
TIK-26,1205,889,58%,77%,868,c1,,,120,138,КОИБ
TIK-26,1205,889,58%,77%,868,c2,yes,,120,138,КОИБ
TIK-26,1206,1318,58%,77%,1296,c1,yes,,73,151,КОИБ
TIK-26,1206,1318,58%,77%,1296,c2,yes,,73,151,КОИБ
TIK-26,1209,924,58%,81%,866,c1,yes,,62,81,КОИБ
TIK-26,1209,924,58%,81%,866,c2,yes,,62,81,КОИБ
TIK-27,1382,1195,58%,75%,1153,c1,yes,,86,349,
TIK-27,1382,1195,58%,75%,1153,c2,yes,,86,349,
TIK-27,1387,893,58%,74%,868,c1,yes,,74,281,
TIK-27,1387,893,58%,74%,868,c2,yes,,74,281,
TIK-27,1391,1460,58%,73%,1431,c1,,,185,370,
TIK-27,1391,1460,58%,73%,1431,c2,yes,,185,370,
TIK-27,1394,1132,58%,75%,1094,c1,yes,,123,316,
TIK-27,1394,1132,58%,75%,1094,c2,yes,,123,316,
TIK-27,1406,1385,58%,76%,1329,c1,yes,,115,359,
TIK-27,1406,1385,58%,76%,1329,c2,yes,,115,359,
TIK-27,1410,1302,58%,74%,1251,c1,yes,,361,291,
TIK-27,1410,1302,58%,74%,1251,c2,yes,,361,291,
TIK-28,1871,1420,58%,66%,1395,c1,yes,,174,553,
TIK-28,1871,1420,58%,66%,1395,c2,yes,,174,553,
TIK-29,2112,1335,58%,75%,1275,c1,yes,,132,192,
TIK-29,2112,1335,58%,75%,1275,c2,yes,,132,192,
TIK-29,2132,1277,58%,79%,1227,c1,yes,,55,212,
TIK-29,2132,1277,58%,79%,1227,c2,,,55,212,
TIK-29,2155,1494,58%,76%,1434,c1,yes,,112,198,
TIK-29,2155,1494,58%,76%,1434,c2,yes,,112,198,
TIK-30,2245,868,58%,67%,852,c1,yes,,214,118,
TIK-30,2245,868,58%,67%,852,c2,,,214,118,
TIK-30,2246,850,58%,69%,829,c1,yes,,339,100,
TIK-30,2246,850,58%,69%,829,c2,,,339,100,
TIK-30,2261,789,58%,71%,772,c1,yes,,185,116,
TIK-30,2261,789,58%,71%,772,c2,yes,,185,116,
TIK-30,2268,834,58%,72%,825,c1,yes,26,156,150,
TIK-30,2268,834,58%,72%,825,c2,yes,33,156,150,
TIK-1,33,1297,57%,70%,1246,,,missing,223,205,
TIK-1,39,1023,57%,68%,947,c1,yes,,88,155,
TIK-1,39,1023,57%,68%,947,c2,yes,,88,155,
TIK-1,50,1275,57%,73%,1234,c1,,,365,222,
TIK-1,50,1275,57%,73%,1234,c2,yes,,365,222,
TIK-3,588,1111,57%,69%,1083,c1,yes,266,316,318,
TIK-3,588,1111,57%,69%,1083,c2,yes,275,316,318,
TIK-3,602,863,57%,75%,845,c1,yes,,139,206,
TIK-3,602,863,57%,75%,845,c2,yes,,139,206,
TIK-3,617,1429,57%,76%,1393,c1,yes,,130,365,
TIK-3,617,1429,57%,76%,1393,c2,yes,,130,365,
TIK-4,901,624,57%,79%,565,c1,yes,"21, 36, 162",50,142,КОИБ
TIK-4,901,624,57%,79%,565,c2,yes,"22, 42, 175",50,142,КОИБ
TIK-5,1427,1038,57%,77%,1005,c1,,,82,223,
TIK-5,1427,1038,57%,77%,1005,c2,yes,,82,223,
TIK-5,1432,1210,57%,78%,1179,c1,yes,,67,221,
TIK-5,1432,1210,57%,78%,1179,c2,yes,,67,221,
TIK-5,1459,1394,57%,77%,1336,c1,yes,,119,240,
TIK-5,1459,1394,57%,77%,1336,c2,yes,,119,240,
TIK-5,1491,1083,57%,74%,1054,c1,yes,,59,235,
TIK-5,1491,1083,57%,74%,1054,c2,yes,,59,235,
TIK-5,1504,1269,57%,76%,1254,c1,yes,,98,220,
TIK-5,1504,1269,57%,76%,1254,c2,,,98,220,
TIK-6,1110,1339,57%,77%,1311,c1,,,112,126,КОИБ
TIK-6,1110,1339,57%,77%,1311,c2,yes,,112,126,КОИБ
TIK-6,1112,1697,57%,77%,1673,c1,yes,,278,299,КОИБ
TIK-6,1112,1697,57%,77%,1673,c2,yes,,278,299,КОИБ
TIK-6,1127,1256,57%,77%,1213,c1,yes,,112,235,КОИБ
TIK-6,1127,1256,57%,77%,1213,c2,yes,,112,235,КОИБ
TIK-7,637,1380,57%,73%,1344,c1,,,120,134,
TIK-7,637,1380,57%,73%,1344,c2,yes,,120,134,
TIK-7,643,1552,57%,74%,1531,c1,,,156,297,
TIK-7,643,1552,57%,74%,1531,c2,yes,,156,297,
TIK-7,763,1253,57%,78%,1216,c1,yes,,116,132,
TIK-7,763,1253,57%,78%,1216,c2,yes,,116,132,
TIK-7,767,1315,57%,75%,1288,c1,yes,,101,274,
TIK-7,767,1315,57%,75%,1288,c2,yes,,101,274,
TIK-7,772,1163,57%,74%,1133,c1,,,81,125,
TIK-7,772,1163,57%,74%,1133,c2,yes,30,81,125,
TIK-7,786,736,57%,74%,716,c1,yes,,42,76,
TIK-7,786,736,57%,74%,716,c2,yes,,42,76,
TIK-7,790,1350,57%,75%,1327,c1,yes,,111,274,
TIK-7,790,1350,57%,75%,1327,c2,yes,,111,274,
TIK-7,791,1381,57%,75%,1350,c1,yes,,69,140,
TIK-7,791,1381,57%,75%,1350,c2,yes,,69,140,
TIK-7,799,1078,57%,73%,1057,c1,yes,,97,256,
TIK-7,799,1078,57%,73%,1057,c2,yes,,97,256,
TIK-7,808,1147,57%,73%,1114,c1,yes,,110,246,
